,product_name_list,price_lst
741,الكبير - لحم دجاج مفروم مجمد ٤٠٠ غرام,9.0
742,باريلا - باسيليكو صلصة الباستا ٤٠٠ غرام,12.0
743,سكر و حلا - سكر أسمر للطبخ و تحضير الحلويات ١ كغم,12.0
744,مجدي - كزبرة ناعمة ٨٠ غرام,3.0
745,الكبير - روبيان كبير ٤٠٠ غرام,28.0
746,بيرفيتو - مكرونة كونشيجليه ٥٠٠ غرام,4.0
747,عافيه - زيت زيتون بكر ممتاز ٢ لتر,59.0
748,اندوفود - صلصة حارة سومطرا ٣٤٠ غرام,7.0
749,هاريبو - حلاوة  جلي وورمز ١٦٠ غرام,8.0
750,المراعي - حليب مبخر قليل الدسم ١٧٠ غرام,2.0
751,فيريرو روشيه - شوكولاتة بالبندق ٣٧.٥ غرام,5.0
752,تويكس - بسكويت وكراميل مغطى بالشوكولاتة بالحليب ٥*٢  * ٥٠ غرام,10.0
753,الهدا - مياه شرب ١٢× ١.٥لتر,16.0
754,ستيفيانا - محلي خالي السعرات الحرارية ٢٠٠ غرام,20.0
755,السعودية - كاتشب الطماطم  ٥١٠ غرام,9.0
756,مجدي - فلفل اسود ناعم ١٠٠ غرام,12.0
757,ساديا - بطاطس مقلية ١ كغم,5.0
758,سكيتلز - حلوى بنكهة الفواكه ١٧٤ غرام,6.0
759,فوستر كلاركس - دقيق الذرة ١٠٠ غرام,1.0
760,الكبير - ٨ برجر دجاج مغلف بالخبز ٤٠٠ غرام,13.0
761,البطل - بطاطس بنكهة الفلفل الحار ١٤*٢٣ غرام,11.0
762,ليبتون - شاي مثلج بنكهة الليمون ٦*٣٢٠ مل,11.0
763,كي دي دي - نكتار المانجو ١٨٠ مل,1.0
764,عافية - زيت ذرة صافي  ٧٥٠ مل,10.0
765,امريكانا - خضار مشكل مجمد ٩٠٠ غرام,13.0
766,فرشلي - كركم ٧٩عرام,7.0
767,فارم - سمن طبيعي نقي ٨٠٠ جرام,39.0
768,برينجلز - رقائق البطاطس بالطعم الأصلي ٤٠غرام,3.0
769,سيزر - شراب بنكهة التفاح ١ لتر,5.0
770,هارفست - ماء جوز الهند ٥٠٠ مل,5.0
771,امريكانا - بطاطس ستيك هاوس مجمدة ٧٥٠ غرام,7.0
772,بسكويت اوريو رفيع ٨*٤٨ غرام,15.0
773,فرشلي - صلصة البيتزا ٦٨٠ غرام,11.0
774,لونا - فاصوليا حمراء ٤٠٠ غرام,3.0
775,فيتنس - جرانولا حبوب الشوفان الكاملة بالعسل ٤٥٠ غرام,22.0
776,ميموريز - بسكوويت الشاي الفاخر ٨٠ غرام,1.0
777,أبازير - سكر قصب بني عضوي ١ كغم,15.0
778,ساديا - برجر دجاج ٢٢٤ غرام,7.0
779,قودي - كاتشب الطماطم ٣٩٧ غرام,8.0
780,ساديا - برجر بقري ٦٧٢غرام,12.0
781,بيريه - مياة معدنية فوارة ٧٥٠ مل,8.0
782,لورينز شيبسلتين - رقائق البطاطس بنكهة الفلفل الحار ١٠٠غرام,4.0
783,نسكويك - مسحوق شراب الكاكاو ٢٠٠ غرام,6.0
784,برينجلز - رقائق البطاطس بنكهة الكاتشاب ١٦٥غرام,9.0
785,الصافي - عصير كيوي و ليمون ١.٥ لتر,4.0
786,حلواني - مربى المشمش ٤٠٠ غرام,7.0
787,هنتز - بودرة الكاكاو ١٠٠ غرام,11.0
788,مجدي - بهارات مشكلة مخلوطة ٨٥ غرام,4.0
789,ريكو - طماطم مقشرة إيطالية ٤٠٠ غرام,2.0
790,مجدي - هيل حب ممتاز ٨٠ غرام,23.0
791,ساديا - ناجتس دجاج ٤٠٠ غرام,9.0
792,بيتي كروكر - خليط كيك بنكهة الليمون  ٥٠٠ غرام,11.0
793,جول ديستروبر - وافل ١٠٠ غرام,12.0
794,دافيدوف - قهوة اسبريسو ١٠٠  غرام,20.0
795,فرشلي - لحم تونا بيضاء مع الماء ١٠٠ غرام,4.0
796,ميرندا حمضيات ٢.٢٥ لتر,8.0
797,كويكر- رقائق شوفان كاملة٤٠٠ غرام,10.0
798,بريتانيا - شابورة بالحليب ٣١٥غرام,8.0
799,جوديفا - لوح شوكولاتة بالكريمة ٣٥ غرام,3.0
800,فيمتو - شراب فوار بنكهة الفواكه ٢٥٠ مل,1.0
801,النخلة - طحينة فاخرة ٢٥٠ غرام,11.0
802,ميرندا برتقال ٣٣٠ مل,2.0
803,كيبلر - كوكيز بقطع الشوكولاتة ١١.٦ اونصة,19.0
804,كوكاكولا لايت ٢٤*٣٣٠ مل,57.0
805,عافيه - زيت زيتون بكر ممتاز ٢*٥٠٠ مل,31.0
806,صن بايتس - شرائح خبز محمص بالجبنة والأعشاب ٤٥ غرام,2.0
807,فرشلي - ذرة حب ٣٤٠ غرام,4.0
808,داناو - عصير بالحليب بنكهة الخوخ والمشمش ٣*١ لتر,15.0
809,نايتشر فالي - لوح مقرمش بالشوفان و التفاح ٦*٤٢ غرام,13.0
810,جالكسي - شوكولاتة فلوتس ٤ أصابع ٤٥ غرام,2.0
811,امريكانا - زينجز فيليه الدجاج حار و مقرمش٤٢٠ غرام,20.0
812,تاك تات - كربونات الصوديوم ٣٠٠ غرام,4.0
813,جالكسي - شوكولاتة غامقة وناعمة ٤٠ غرام,3.0
814,البطل - بطاطس بنكهة الملح والخل ١٤*٢٦ غرام,11.0
815,إندومي - شعيرية سريعة التحضير بنكهة كاري الدجاج ٤٠*٧٥ غرام,43.0
816,ايمبورج - خضروات عضوية مشكلة مجمدة ٤٠٠ غرام,12.0
817,كوكاكولا زيرو ٣٣٠ مل,2.0
818,جرين فارمز - أرز كرنل بسمتي ٥ كيلو جرام,35.0
819,ندى - دانية عصير فواكة مشكلة ١٨*٢٠٠ مل,17.0
820,كنور - شوربة كريمة الدجاج ٥٤ غرام,4.0
821,نادك - شراب التفاح ١٨* ١٢٥ مل,10.0
822,ساديا - بطاطس مقلية مجمدة   ٢.٥ كغم,23.0
823,توبليرون - شوكولاتة بالحليب ٣٥ غرام,3.0
824,بيتي كروكر - خليط كيك البرتقال  ٥٠٠ غرام,11.0
825,ميبونا - شوكولاتة داكنة بالإسبريسو ١٠٠ غرام,11.0
826,امريكانا - بتر كوكيز ١٢*٤٤ غرام,13.0
827,بوني - حليب مبخر قليل الدسم ١٧٠ غرام,3.0
828,هنتز - بودرة كاكاو غامقة ٢٢٧ غرام,28.0
829,ليندت -شوكولاتة غامقة كلاسيكية بالبندق ١٠٠ غرام,11.0
830,كيندر - شوكولاتة بوينو بيضاء ٣٩ غرام,2.0
831,ليبتون - ايس تي شاي أخضر بالكمثرى والخوخ ٦*٣٣٠ مل,11.0
832,ماجي - شوربة كريمة الدجاج ٧١ غرام,4.0
833,شيتوس - كرنشي حار نار ٥٤ غرام,2.0
834,ليز - رقائق البطاطس بالجبن الفرنسي  ٢١غرام,1.0
835,بيرفيتو - مكرونة مبرومة ٥٠٠ غرام,4.0
836,كي دي دي - عصير البرتقال ٢٤*١٨٠ مل,23.0
837,فرشلي - فلفل جلابينو شرائح ٤٥٣ غرام,10.0
838,عزيمكو - قرفة مطحونة ١٠٠ غرام,4.0
839,بيك أب مينيز - بسكويت بالشوكولاتة و الحليب ١٠٦ غرام,11.0
840,فلوريدا ناتشورال - عصير بنكهة الجريب فروت ١.٨ لتر,19.0
841,سان دالفور -مربى الفواكة الأربعة بدون سكر مضاف ٢٨٤ غرام,19.0
842,قودي - تندرينا تونا بالليمون والفلفل ٨٠ غرام,4.0
843,المسافر - قهوة عربية سريعة التحضير بالهيل ٣٠ غرام,5.0
844,السنبلة - عجينة الكنافة ٥٠٠ غرام,8.0
845,كي دي دي - عصير عنب أحمر ١٠٠% طبيعي  ١ لتر,6.0
846,بيتي كروكر - خليط  كيك أصفر سوبر مويست  ٥٠٠ غرام,11.0
847,لا بالين - ملح بحري ناعم ٦٠٠ غرام,15.0
848,فيمتو - شراب فوار بنكهة الفواكه ٦*٢٥٠ مل,9.0
849,ريو ماري - سلطة الخضار مع التونا خلطة الذرة ٢*١٦٠ غرام,28.0
850,بيوقلز - قراقيش ذرة بطعم الجبن ١٥*١٨غرام,18.0
851,جالكسي - شوكولاتة بيضاء ناعمة وغنية ٣٨ غرام,3.0
852,فيتنس - لوح الرقائق بالفراولة ٢٣.٥ غرام,3.0
853,امريكانا - برجر دجاج صغير ٤٠٠ غرام,12.0
854,مجدي - دارسين عود /قرفة ٢٠٠  غرام,10.0
855,هاينز - طماطم كاتشب  ٥٧٠ غرام,12.0
856,نستلة - كيت كات ٤ اصابع شوكولاتة داكنة ٤١.٥ غرام,2.0
857,بوني - حليب مبخر كامل الدسم ٤١٠ غرام,4.0
858,ندى - عصير مانجو ١.٥ لتر,7.0
859,نونقشيم - كوب حساء مكرونة شين حار و مبهر ٦٨ غرام,6.0
860,سويتز -  عجينة سمبوسة ميني ٥٠٠ غرام,9.0
861,يمامة - دبس رمان٧٥٠  مل,23.0
862,مجدي - روزماري مجفف( إكليل الجبل) ٥٠ غرام,7.0
863,دالا - مياه شرب  معبأة ٤٠*٢٠٠ مل,11.0
864,ليبتون - شاي اسود ٢٠٠ كيس,36.0
865,شنكوز - كوكيز بقطع الشوكولاتة ١٢*٤٠ غرام,11.0
866,بيتي كروكر - كيك الكوكيز بالفانيليا و الشوكولاتة ٥+١*٢٥ غرام,10.0
867,امريكانا - ناجت الدجاج ٢٧٠ غرام,10.0
868,الكبير - اصابع الدجاج و الجبنة ٢٥٠ غرام,9.0
869,نسكافيه دولتشي - كبسولات شوكوتشينو  ٢٥٦ غرام,36.0
870,سيزر - شراب بنكهة اللليمون والنعناع ١ لتر,5.0
871,ندى - عصير تفاح ١.٥ لتر,7.0
872,كويكر - كوكيز الشوفان مع العسل و المكسرات ٣٠*٩ غرام,15.0
873,كويكر - كوكيز الشوفان مع قطع الشوكولاتة ٩ غرام,0.0
874,فيتنس - جرانولا حبوب الشوفان الكاملة بالتوت البري ٤٥٠ غرام,22.0
875,ماجي إكسيلانس -  شوربة الفطر مع ورق الغار ٥٤ غرام,4.0
876,امريكانا - خضار مشكل مجمد ٤٥٠ غرام,4.0
877,سكيتلز - الفواكة ٣٨غرام,3.0
878,فيتنس - رقائق الحبوب الكاملة بالشوكولاتة ٣٧٥ غرام,23.0
879,الكبير - روبيان مغلف بالخبز ٢٥٠ غرام,14.0
880,صني - زيت نباتي نقي للطبخ ١.٨ لتر,15.0
881,بوك - صلصة البشاميل مع الجبنة ٥٠٠ مل,16.0
882,ريتز - بسكويت مالح ٣٦٦ غرام,12.0
883,كاجي - شوكولاتة ميني ١٢٥ غرام,18.0
884,ريو ماري - تونا بزيت الزيتون ٣ ٨٠x   غرام,22.0
885,مكفتيز- بسكويت الشوفان الكامل  ٣٠٠ غرام,8.0
886,فرشلي -بودرة الثوم  ٨٥ غرام,15.0
887,سيمبلي 7 - رقائق الكينوا بالكريمة الحامضة و البصل ٧٩ غرام,10.0
888,أوريو - كوكيز بكريمة الشوكولاتة ١٦*٣٨ غرام,18.0
889,فوديز - ملح مائدة ٧٠٠ غرام,2.0
890,راوخ - عصير بنكهة التفاح ٩٠٠ مل,16.0
891,قودي - فطيرة سادة ٤٨٠ غرام,8.0
892,مجدي - كمون حب ٩٠ غرام,4.0
893,كلوقز - كورن فليكس ٥٠٠ غرام,17.0
894,نوفا - مياه معدنية  ١.٥ لتر,1.0
895,كوفي مايت - مبيض القهوة خالي من الدهون ٤٥٣.٥ غرام,23.0
896,الكبير - فلافل ٣٦٠ غرام,7.0
897,أبو بنت - أرز كالورز ٥  كيلو جرام,31.0
898,ساديا - دجاج مجمد ١٠٠٠ غرام,13.0
899,المراعي - عصير الجوافة ١.٥ لتر,4.0
900,كريستال - شطة حارة ٨٨ مل,1.0
901,إندومي - شعيرية بنكهة كاري الدجاج ٧٠  غرام,1.0
902,المزرعة الأمريكية - قشطة ١٧٠ غرام,2.0
903,الطائي - حليب مجفف كامل الدسم ٩٠٠غرام,28.0
904,لورينز بومستيكس - بطاطس بالملح ١٠٠ غرام,8.0
905,فرشلي - لحم تونة ابيض بزيت دوار الشمس ١٠٠ غرام,4.0
906,الكبير - فيلية الدجاج الشهي متبل ٤٦٥ غرام,23.0
907,الكبير - شيش طاووق الدجاج ٢٤٠  غرام,11.0
908,ساديا - بطاطس مقلية  رفيعة ١ كغم,5.0
909,لانجنيز - عسل نحل صافي ١٠٠٠ غرام,69.0
910,نوتيلا -كريمة البندق مع الكاكاو قابلة للدهن ١٥ غرام,1.0
911,كود رد - مشروب الطاقة ٢٥٠ مل,4.0
912,قودي - متبل رانش  ٢٣٧ مل,5.0
913,الصافي - عصير فواكه مشكلة ١.٥ لتر,4.0
914,ندى - عصير ليمون بالنعناع مع اللب ١.٥ لتر,7.0
915,كندر - شوكولاتة ١٠٠ غرام,3.0
916,طعمة - حلاوة طرية قابلة للدهن ٤٠٠ غرام,16.0
917,ليز فورنو - رقائق البطاطس بالجبنة الأصلية ٤٣ غرام,2.0
918,دو - نقانق ديك رومي مدخنة ٤٠٠ غرام,3.0
919,كرانشوز - بذور دوار الشمس ١٠٠ غرام,3.0
920,سيف - خميرة فورية ٥٠٠غرام,11.0
921,قودي - مكرونة فراشات ٥٠٠ غرام,4.0
922,كوفيك - مسحوق قهوة البندق المثلجة سريع التحضير ١٠*٢٤ غرام,20.0
923,أمادا ستارز  ٢٢٥ غرام,6.0
924,منتوس وايت - علكة بنكهة النعناع الحلو خالية من السكر ٥٤ غرام,8.0
925,توب توب - بكينج باودر ١٠٠ غرام,1.0
926,حياة - جوز الهند (نارجيل) ٢٠٠ غرام,4.0
927,أبو ولد - بسكويت زبدة ٩٠ غرام,1.0
928,إندومي - كوب شعيرية بنكهة لحم البقر ٦٠  غرام,2.0
929,كوبوليفا - زيتون اسود حبة كاملة ١٠٠ غرام,4.0
930,كريك كراك - رقائق البطاطس بكاتشب الطماطم ١٨*١٥ غرام,8.0
931,فرشلي - طماطم مقشرة ٤٠٠ غرام,4.0
932,كوكولين - كيك صغير محشو بالفراولة ١٦٥ غرام,11.0
933,امريكانا - برجر بقري كلاسيك ١ كيلو,17.0
934,عزيمكو - عدس احمر حب ٦٠٠ غرام,11.0
935,نادك - شراب الفواكه المشكلة ١٨* ١٢٥ مل,10.0
936,ساديا - نقانق دجاج حارة بالتوابل ٣٤٠ غرام,5.0
937,مكفيتيز دايجستف - بسكويت بكريمة الفانيلا ١٦*٤٤ غرام,16.0
938,إندومي - شعيرية سريعة التحضير بنكهة الخضار ٤٠*٧٥ غرام,43.0
939,امريكانا - برجر بقري البهارات العربية ١٣٤٤ غرام,36.0
940,شيتوس - أقواس الجبنة ١٤*٢٧ غرام,14.0
941,الشعلان - أرز بسمتي ١٠ كغم,70.0
942,لانجنيز - عسل الغابة السوداء ١٢٥ غرام,26.0
943,الانعام السعودية  - لحم غنم مفروم ٤٠٠ غرام,3.0
944,امريكانا - اصابع الدجاج حار و مقرمش ٤٠٠ غرام,9.0
945,ريجليز اكسترا - علكة بالنعناع ٨٤ غرام,13.0
946,قودي - صلصة البرجر ٢٩٠ مل,13.0
947,امريكانا - برجر الدجاج ٦٨٠ غرام,24.0
948,السنبلة - كروكيت البطاطا بالجبنة ٣٧٠ غرام,12.0
949,جرين فارمز - أرز كرنل بسمتي  ١٠ كيلو جرام,65.0
950,برينجلز  -  رقائق بطاطس بنكهة الكاتشب ٢٠٠ غرام ٢٠٪ كمية إضافية,8.0
951,جالكسي - ميني شوكولاتة بالكاراميل ١٦٨ غرام,12.0
952,منتوس وايت - علكة بنكهة النعناع خالية من السكر ٧٢ قطعة,12.0
953,نسكويك - لوح رقائق الشوكولاتة ٢٥ غرام,2.0
954,هاريبو - حلاوة  جلي بالخوخ ١٦٠ غرام,8.0
955,كيت كات  - أصابع ويفر بالشوكولاتة  ميني ٢٥٠ غرام,16.0
956,تروبيكانا فروتز - شراب فوار كوكتيل الليمون بالنعناع ٣٠٠ مل,3.0
957,المهباج - عدس أحمر ٧٠٠ غرام,9.0
958,داري - دجاج مجمد ١٠٠٠ غرام,15.0
959,لوتس -  بسكويت الكراميل ١٨٦ غرام,11.0
960,هيرشيز - شوكولاتة بيضاء بقطع البسكويت ٤*٤٠ غرام,10.0
961,الربيع - شراب بنكهة البرتقال ٢٥٠ مل,1.0
962,كلوقز - فروت لوبس رقائق فطور دائرية من الحبوب المشكلة بنكهة الفواكة ٣٥٠ غرام,20.0
963,الخير - تونا قطع متماسكة ١٨٥  غرام,5.0
964,نايتشر فالي - لوح مقرمش بالشوفان و جوز الهند ٦*٤٢ غرام,13.0
965,الرفاعي - قهوة فرنسية ٢٥٠ غرام,23.0
966,جوديفا - شوكولاتة بالحليب مع البندق ٣٠ غرام,4.0
967,الكبير - سمبوسة الدجاج ٢٤٠ غرام,11.0
968,فوستر كلاركس - دقيق الذرة (نشا) ٤٠٠ غرام,5.0
969,كورو قهوجي - قهوة تركية ٢٥٠ غرام,22.0
970,أولكر - بسكويت الشاي ١٢*١٦٠ غرام,24.0
971,الكبير - دجاج تكه تندوري ٢٤٠ غرام,11.0
972,كيتكات - ويفر الشوكولاتة ٤ أصابع ٥+١ *٤١.٥ غرام,10.0
973,عزيمكو - سميد ٦٠٠ غرام,7.0
974,كي دي دي - شراب الفواكه المشكلة (الكوكتيل) ١٨٠ مل,1.0
975,جالكسي - كيك البندق ٥ قطع,12.0
976,سويت اند لو - كوكيز بكريمة الشوكولاتة خالي من السكر ١٦٢ غرام,10.0
977,إنديا جيت - أرز بسمتي كلاسيك ٥ كيلو جرام,66.0
978,كابري سَن - شراب البرتقال ١٠*٢٠٠ مل,6.0
979,بريك - أصابع ويفر بالشوكولاتة ١٢*٣١ غرام,12.0
