,product_name_list,price_lst
3198,دو دجاج مجمد 10 × 900 جرام,89.7
3199,لونا معجون طماطم 135 جم,7.25
3200,ندى لبن طازج كامل الدسم 1.75 لتر,6.5
3201,خروف نعيمي كامل طازج من 22 الى 25 كج,650.0
3202,تمارا تمرعجوة المدينة علبه 500 جرام,51.5
3203,بروبايوس  شراب صويا مع كالسيوم عضوي 1 لت...,22.95
3204,د اوتكير بيتزا طماطم 355 جرام,22.5
3205,بيونا زبدة جوز الهند 250 جرام,49.95
3206,بايو 3 شاي ماناسول بالأعشاب 75 جرام,44.95
3207,ليندت شوكولا بالحليب 38 جرام,4.25
3208,سيشار بسكويت دايجستف بالشوكولاتة 150 جرا...,24.0
3209,وايت كاسل بسكويت الزبدة 340 جرام,15.5
3210,تريفا معكرونة سباغيتي 400 جرام,2.75
3211,القزي مكسرات مشكلة قلوبات 300 جرام,18.5
3212,روبايوس إل نوتريمنتو صلصة البيستو بالجرج...,39.95
3213,بوهلسنير موهلي نخالة الشوفان 400 جرام,21.95
3214,كارفور قهوة عربية كوستاريكا أرابيكا 250 ...,18.95
3215,لوزين خبز الساندويتش سكويرز البر 252 جرا...,3.0
3216,نوجو سليم ألواح زبدة فول سوداني خشنة 45 ...,16.5
3217,شوبا شوب مكس حلاوة كرة القدم 90 جرام,4.75
3218,ليز فورنو خلطة لبنانية 40 جم,2.1
3219,بيونا خل عضوي 500 مل,25.0
3220,الخير أرابيكس قهوة عربية مع هيل زيادة 3 ...,24.95
3221,بيتوني شعيرية 250 جرام,7.5
3222,تانج شراب مانجو 1  كيلوجرام,16.95
3223,هلا جولدن قشطة 170 جم,2.95
3224,تمارا تمر خضري علبة 1 كج,27.95
3225,المراعي جبنة بالقشطه 6 قطع  108 جرام 2+1...,8.5
3226,سيراشا صلصة فلفل حارة 435 مل,21.5
3227,كيري جبنة مربعات 432 جرام حبتين,28.75
3228,ماجي مرقة بنكهة لحم بقري 20 جرام,0.75
3229,شاهزادي أرز كرنل بسمتي 10 كيلو,66.0
3230,المراعي حليب فراولة 180 مل,1.5
3231,لو بيتيت اكولير بسكويت بالشوكولاتة 150 ج...,14.5
3232,كانلار جبنة قشقوان 500 جرام,23.5
3233,ميبونا شوكولاته بالفراولة و الفلفل الاسو...,9.75
3234,بورجات حلوى حامضة الأصلي 75 جرام,4.5
3235,بروماكس ألواح بسكويت والكريمة 75 جرام,16.5
3236,سولو سمبوسه 360 جرام 15 قطع,12.95
3237,كارفور بايو عصير برتقال 1 لتر,28.5
3238,نادك حليب بالتمر بدون سكر مضاف 225 مل,2.0
3239,المراعي عصير مانجو 1.5 لتر,8.5
3240,نسكافيه 3 في 1  قهوة بالبندق 17 جرام - 2...,19.0
3241,هاجدو جبن قشقوان بقري بالاعشاب والثوم 20...,13.95
3242,المراعي جبن شيدر 120 جرام,4.25
3243,أمريكانا كوكيز فانيلا بالشوكلاتة 10 حبات,14.0
3244,المنى حلاوة طحينية شعر خالية من السكر 25...,12.5
3245,هاجدو جبن قشقوان بقري بالكمون 200 جرام,13.95
3246,دوكس نقانق دجاج 400 جرام,6.95
3247,اوريو كادبري كيك مغلف بالشوكولاتة 24 جرا...,11.75
3248,"أوريجنال شراب تفاح 1,4 لتر",4.25
3249,هيرشيز كيسز شوكولاتة بالحليب 250 جرام,23.95
3250,هاجدو جبن قشقوان بقري 350 جرام,19.95
3251,فريشلي صلصة البيتزا عبوة ضاغطة 15.5 اونص,12.5
3252,ريو ماري تونا بزيت الزيتون 80 جرام,32.5
3253,هرفي فيلية دجاج 400 جرام,20.95
3254,ندى لبن زبادي يوناني فانيلا مع البذور خا...,4.0
3255,نادك عصير فواكه مشكلة 250 مل,22.5
3256,بريميوم هارفيست كستناء مشوي مقشر 100 جرا...,6.25
3257,ندى عزوز عصيرمشكل فروت 200 مل 18 قطعة,17.5
3258,ميبونا شوكولاته بيضاء 100 جرام,9.75
3259,فريشلي زيت زيتون بكر 40 مل,13.5
3260,نادك عصير تفاح 125 مل,8.95
3261,"الصافي لبن طازج كامل الدسم 2,9 لتر",9.5
3262,ناتشورال فلفل أسود كامل 185 جرام,29.95
3263,"عافية زيت طبخ 1,8 لتر",13.5
3264,"الصافي حليب طازج كامل الدسم 2,2 لتر",7.35
3265,كارفور شراب برتقال سريع التحضير 500 جم,5.95
3266,أُوسكار حلاوة على شكل فواكه 1 كج,19.95
3267,الجميل تين مجفف علبة 500 جرام,12.95
3268,راجميهاك ارز بسمتي مزة 5 كج,42.95
3269,تويننغز شاي أخضر مع زنجبيل 25 كيس,19.5
3270,سيشار يونيفرسال ميكس ات خليط دقيق 500 جر...,18.0
3271,أنجلينا بسكويت بكريمة الزبدة 600 جرام,26.95
3272,أوريو بسكويت رفيعة 48 جرام - 8 حبة,15.0
3273,تباسكو صلصة فلفل 150 مل + 60 مل مجانا,21.95
3274,فجل أحمر طازج محلي,0.95
3275,بقدونس طازج محلي,0.95
3276,نعناع طازج محلي,0.95
3277,كراث طازج محلي,0.95
3278,حبق طازج محلي,0.95
3279,بصل أخضر طازج محلي,1.95
3280,روكا طازجة محلية,0.95
3281,إنستجران أرز ياسمين معطر 10 كج,71.95
3282,ملوخية طازجة محلية,1.95
3283,سلق طازج محلي,0.95
3284,شبت طازج محلي,0.95
3285,ميموريز بسكويت الشاي الفاخر 80 جرام &tim...,7.95
3286,سنيورة برجر دجاج 1344 جرام,28.5
3287,جرين فارمز أرز مصري 5 كج+ 20 % زيادة,28.95
3288,كارفور بان كيك 6 × 50 جرام,9.95
3289,"سيما مياه معدنية طبيعية 1,5 لتر",17.95
3290,ولكرز بسكويت بالفراولة والكريمة 150 جرام,14.75
3291,المراعي كريمة خفق 500 مل,14.95
3292,ندى عصير رمان 1.5 لتر,9.0
3293,رضوى أرجل دجاج كاملة 500 جرام,8.75
3294,المراعي حليب كامل الدسم 2.85 لتر,11.0
3295,شوارتز صلصة كريمة البقدونس والليمون 26 ج...,7.95
3296,تانج شراب تروبيكال 500 جرام,9.75
3297,كارفور ويفر منوّع 400 جرام,13.95
3298,كارفور قهوة عربية بيرو أرابيكا 250 جم,18.95
3299,قودي مايونيز عبوة ضاغطة 332 مل,11.25
3300,فريشلي صلصة اسباغيتي بالفلفل الرومي المح...,12.5
3301,شيتوس كرنشي حار نار 25 جرام,1.1
3302,برينجلز رقائق بطاطس الخل والملح 200 جرام,12.5
3303,يم ايرث مصاصات الفواكة العضوية 14 حبة 85...,12.95
3304,هيرشيز كيسز شوكولاتة بالحليب 150 جرام,15.75
3305,ميربا كوكيز رينبو 150 جرام,11.5
3306,صنين مياه معدنية طبيعية 500 مل 12 حبة,21.95
3307,اتش بي دجاج كرسبي 400 جرام,15.5
3308,صن بايتس مكسرات مشكلة حارة 160 جرام,14.0
3309,يورسان لبنة تركية  عبوة 1 كج,24.95
3310,سيرين زيت طبخ 1.8 لتر,12.75
3311,ميبونا شوكولاته داكنة 72% عضوية 100 جرام,10.95
3312,راوخ عصير خوخ 250 مل - 6 حبة,26.95
3313,السنبلة بيتزا فيجيتاريانا بالخضار 420 جر...,21.95
3314,داري بازيلا و جزر مجمد 400 جرام,5.0
3315,كت كات ميني مومنتس شوكولاتة 272.5 جرام,21.95
3316,دولي توت مجمد 350 جرام,23.95
3317,موجي بذور القرع المملحة 70 جم,8.95
3318,ريف خبز بالشعير 200 جرام,7.35
3319,سويتز بف باستري مربعات بالزبدة 400 جرام,6.75
3320,ام اف معجون زنجبيل 250 جم,12.5
3321,اليوم شاورما الدجاج مبرد 400  جرام,14.95
3322,تيفاني كوكيز 40 جرام,1.25
3323,ليبتون شاي اسود مع النعناع - 100 حبة &ti...,24.95
3324,داري فراولة مجمده 1 كيلو جرام,12.5
3325,ليبيز شرائح شمندر 425 جم,6.95
3326,تمر عجوة المدينة علبة 1 كج,93.95
3327,نستله كت كات اصبعين وبفر بالكراميل 23 جر...,8.95
3328,بيرين مياه 200 مل - 48 حبة,21.25
3329,بروبايوس حمص بالكاري خالي من الغلوتين 18...,28.95
3330,ايرثلي شويس كينوا عضوية 340 جرام,34.5
3331,باجة قهوة سريعة بالهيل 30   جرام ×...,39.95
3332,ريغليز علكة خالية من السكر بالبطيخ 14 جر...,1.75
3333,بيونا مكرونة الحنطة (سباغيتي) 500 جرام,26.5
3334,بوك صلصلة البشاميل مع الجبنة 500 مل,15.5
3335,برينجلز رقائق البطاطس الحار 200 جرام,12.5
3336,الواحة خوخ علبة 180 مل × 24,23.5
3337,نادك عصير تفاح عنب و خوخ فاخر 1.5 لتر,7.5
3338,فيتا بيلا كورن فليكس حبوب الشوكلاتة المق...,21.95
3339,المراعي عصير كيوي وليمون 1.5 لتر,7.5
3340,سنيكرز كريسبير 300.8 جرام,17.95
3341,بيست اوف مينيز علبة شوكولاتة منوعة 1 كج,57.75
3342,لوسيور زيت دوار الشمس 3 لتر,33.5
3343,سيمبلي سفن شيبس كينوا بالملح البحري 99 ج...,12.95
3344,كارفور طحينة 500 جرام,14.95
3345,كت كات شوكولاتة مضاعفه 5 اصابع وبفر 43 ج...,42.95
3346,سويتز عجينة المطبق 1 كج,14.95
3347,كارفور حلوى بيتي سويس 60 جرام 12 حبة,23.5
3348,"كارفور زيت الذرة 1,8 لتر",14.95
3349,هاجدو جبن قشقوان بقري بالفلفل الأحمر 200...,13.95
3350,نادك عصير توت مشكل 1.5 لتر,7.5
3351,سيجافريدوا إيموزيوني قهوة مطحونة 250 جرا...,24.95
3352,هنتز عسل الغابة السوداء 500 جم,45.95
3353,نسكافيه كبسولات قهوة جوستو إسبرسو انتنسو...,35.95
3354,هارفيست ماء جوز الهند بالبطيخ 1 لتر,10.5
3355,وفرة مورتديلا لحم بالفلفل الاسود 200 جرا...,10.0
3356,صافيو حليب شوكلاته طويل الأجل 150 مل &ti...,17.95
3357,ماكين بطاطس تقليدي 1.5 كيلو جرام,22.95
3358,شربتلي تمرهندي 450 جرام,9.95
3359,اسماك ربيان 1 كج,24.95
3360,الكرامه كنافه شعر رفيعه 500 جرام,8.95
3361,فونتي خبز التوست الأبيض 600 جرام,3.85
3362,بوك جبنة جرة 140 جرام,5.95
3363,المراعي قالب جبنة شيدر 454 جرام,15.95
3364,شيكو توفي 700 جرام,25.95
3365,ترولي حلاوة جيلي منوعة 100 جرام,6.25
3366,ليز بطاطس بالكاتشاب دبلكس 23 جم,1.0
3367,كيري جبنة بالقشطة الطازجة قابلة للدهن 21...,7.75
3368,المراعي عصير ليمون مع نعناع 200 مل,1.05
3369,المراعي حليب طويل الأجل قليل الدسم 1لتر-...,44.95
3370,كراس ويفر بحشوة كريمة البندق 38 جرام,1.0
3371,كارفور جبنة بريك 200 جرام,21.5
3372,العلالي بودرة كاكاو 225 جرام,28.95
3373,كارفور بايو زيت نباتي 750 مل,28.95
3374,مارس ميني 275 جرام,15.5
3375,كول سن عصير مانجو 200 مل × 10,10.0
3376,كويكر شوفان أبيض 1  كيلوجرام,15.25
3377,الصافي اكتيفيا لبن قليل الدسم 850 مل,4.2
3378,قودي تتبيلة سلطة فرنسية 473 مل,13.25
3379,ريغليز فايف علكة بالنعناع الحار 32 جرام,5.5
3380,كراس ويفر نوجا 38 جرام 30 حبة,28.95
3381,سيبلو فيليه سالمون 450 جرام,84.95
3382,كومبلان شراب شعير بالشوكولاتة 400 جرام,24.95
3383,صن بايتس خبز محمص بالزيتون و الزعتر 50 ج...,2.25
3384,اولكر كوكيز بيسكريم كاكاو 40 جرام 12 حبة,12.25
3385,اليوم أحشاء دجاج طازجة 300   جرام,6.95
3386,السعودية حليب مبخر 200 مل,2.5
3387,ميرندا برتقال مشروب غازي 330 مل - 24 حبة,57.95
3388,العلالي مكرونه سباغيتي  400 جرام,3.95
3389,تمارا تمر سكري علبه 1 كج,31.95
3390,تويستر أصابع جبن 80 جرام,12.25
3391,كارفور خوخ بالشراب 425 مل,6.5
3392,كت كات مع البندق المقرمش 23 جرام ×...,8.95
3393,بندابيرج شراب الجذور 375 مل - 4 حبة,49.95
3394,الخير حليب مبخر 170 جرام,2.25
3395,ريغليز إكسترا علكة بالبطيخ خالية من السك...,49.95
3396,د. سولت ملح 400 جرام,10.0
3397,إيلي إسبرسو كبسولات 140 جم,73.5
3398,باستا زارا مكرونة لازانيا 500 جرام,8.95
3399,بروبايوس مكرونة الأرز سباغيتي خالية من ا...,26.95
3400,(لحم بقري مفروم طازج محلي (للكيلو,29.9
3401,تانج شراب ليمون 500 جرام,9.75
3402,سبانخ طازجة محلية,0.95
3403,سمك الكنعد شرائح  (للكيلو),89.95
3404,حدائق السعودية شعيرية 250 جرام,1.95
3405,الكبير شرائح الدجاج المثرمشة 330 جرام,11.75
3406,فرشلي صلصلة سباغيتي مع الريحان 737 جرام,11.75
3407,تانج شراب أناناس 2.5 جرام,36.95
3408,ماجي خلطة شاورما دجاج 40 جم × 5,22.5
3409,بربيكان بيرة تفاح 330 مل,4.75
3410,سوبت آن لو محلي 300 حبة,18.5
3411,طماطم عضوي - صحن 1 كج,14.95
3412,العلالي شطة حارة 176 مل,1.95
3413,واتيز بازيلاء وجزر 450 جرام,10.0
3414,نور زيت دوار الشمس 3 لتر,34.5
3415,لوزين خبز التوست بر 600 جرام,5.15
3416,بيلسبيري خليط كيك شوكولاته 485 جرام,9.25
3417,العلالي مربى الأناناس 400 جرام,5.0
3418,لونا حليب مبخر سهل الفتح 170 جرام,2.5
3419,تويننغز شاي إيرل جري فرط 200 جرام,36.95
3420,الصافي قشطة طازجة 100  جرام,3.1
3421,تيفاني بسكويت دايجستيف 400 جرام,7.75
3422,ماجي خلطة شاورما دجاج 40 جرام,5.0
3423,لورباك زبدة غير مملحة 50 جرام,2.95
3424,منتوس حلوى بالفراولة 38 جرام,1.5
3425,رضوى سيقان دجاج طازجة 900 جرام,17.5
3426,ندى قهوة مثلجة كابتشينو 340 مل,4.2
3427,ماركال كينوا 500 جرام,43.95
3428,المراعي حليب مجفف كامل الدسم 1.8 كيلو,51.95
3429,د.أوتكر خليط كيك الكراميل والحليب 315 جر...,15.75
3430,باجة بذور يقطين 20  جرام,1.0
3431,ويندرفول فستق بالفلفل الحلو 220 جرام,29.95
3432,كارفور فاصوليا خضراء رفيعة 400 جم,5.95
3433,ساديا ناجتس دجاج مقرمش 750 جرام,25.95
3434,تانج شراب برتقال 500 جرام,9.75
3435,فتنيس الواح بالفراولة 23.5 جرام - 6 حبة,17.95
3436,ريم فاصوليا حمراء 400 جرام,2.95
3437,اس تي دالفور مربى توت أسود 284 جرام,18.75
3438,فيتا سمبوسة بالخضار 8 حبة - 240 جرام,9.25
3439,دعزاز سكر بني مكعبات مغلفة 500 جرام,13.75
3440,سلاديتوس ترمس حب 600 جرام,10.75
3441,تويننغز شاي أخضر فرط 200 جرام,37.95
3442,اس تي دالفور مربى الفراولة 284 جرام,19.5
3443,نادك حليب قليل الدسم طويل الأجل  200 مل ...,24.5
3444,ليندت شوكولاتة داكنة 35 جرام,5.0
3445,الشفاء عسل زهرة الليمون 500  جرام,46.95
3446,تيلدا أرز بسمتي أبيض 1 كيلو,16.95
3447,دو نقانق دجاج حارة 400 جرام,6.25
3448,كارفور بازيلا و جزر 1 كيلو جرام,12.5
3449,ليندت شوكولاتة بالحليب مع البندق 100 جرا...,12.95
3450,ريد بول مشروب الطاقة 250 مل - 4 حبة,38.95
3451,الكبير ذرة حلوة 400 جرام,5.0
3452,قودي ذرة حبة كاملة 198 جرام,2.85
3453,راني عصير خوخ بالحبيبات 180 مل - 24 حبة,22.95
3454,ام & ام شوكولاتة 180 جرام,11.95
3455,لواكر ويفر بالفانيلا 45 جرام,3.0
3456,ماركال أرز بني حبة طويلة 1 كيلو,39.95
3457,مازولا مايونيز حار عبوة ضاغطة 650 مل,13.25
3458,تروبيكانا فروتز شراب رمان فوار 300 مل,3.15
3459,نسكافيه قولد قهوة ساده 200 جرام,47.25
3460,فريشلي خل عنب أحمر 473 مل,4.5
3461,الكبير سمبوسة خضار 12 حبة - 240 جرام,10.0
3462,اكسل شيبس مالح 50 جرام,2.25
3463,أبو القوس حليب كامل الدسم طويل الأجل  50...,2.0
3464,ميرندا مشروب غازي بالبرتقال 250 مل,2.5
3465,بريزدنت جبنة شرائح لايت 400 جرام,19.95
3466,لورينز مقرمشات بالجبنة 75 جم,5.95
3467,فوليس شرائح ديك رومي جافة 150 جرام,16.75
3468,ليندت اكسيلنس شوكولاتة بالنعناع 100 جرام,15.75
3469,كارفور مكرونة طازجة 350 جرام,9.95
3470,فلفل بارد أحمر - صحن 400 الى 500 جرام,12.95
3471,صن بايتس خبز محمص بالجبن و الاعشاب 50 جر...,2.25
3472,الصافي لبن عيران كامل الدسم 200 مل,1.05
3473,المراعي جبنة شيدر قابلة للدهن كولسترول ا...,7.5
3474,لو جرانولا بسكويت بالشوكولاتة الداكنة 19...,13.5
3475,المراعي حليب مجفف كامل الدسم 900 جرام,29.5
3476,فرشلي صلصة بيتزا بالمشروم والبصل 24 اونص,12.95
3477,أوشن سبراي عصير توت بري وتوت 1 لتر,9.25
3478,الربيع عصير كوكتيل 250 مل 27 حبة,22.95
3479,تمارا سكري رطب علبه 500 جرام,14.95
3480,شاهزادي أرز كرنل بسمتي 5 كيلو,33.5
3481,جالكسي شوكولاتة بالحليب 90 جرام,6.5
3482,فرشلي صلصلة المكرونة مارينارا453 جرام,10.0
3483,رابونزل أرز مشكل وأرز بري 500 جرام,24.0
3484,كيتكو أصابع البطاطا بنكهة الكاتشاب 45 جم,2.5
3485,ريغليز إكسترا علكة بالنعناع خالية من الس...,49.95
3486,فخذ لحم عجل بدون عظم طازج (للكيلو),54.9
3487,منتوس علكة ليمون نعناع 56 جرام,10.5
3488,يومي خبز جامبو صامولي أبيض 450 جرام,3.15
3489,نسكافيه دولتشي قهوة جوستو إسبريسو 16 كبس...,35.95
3490,بادلو شعيرية كبيرة حارة ومبهرة 110 جرام,6.95
3491,كارفور بايو كراكر شوكولاتة غامقة ورز 60 ...,12.75
3492,راني شراب فواكه مشكلة 185 مل - 24 حبة,22.95
3493,سبرايت  330 مل,2.5
3494,ريو ماري لحم تونة خفيف بزيت الزيتون 80 ج...,26.5
3495,كارفور بايو بالميتو 446 مل,33.5
3496,روفليه دو فرانس ملح طعام 250 جرام,12.95
3497,السنبلة برجر بقري 20 قطع 1000 جرام,23.25
3498,كارفور نانتيس زبدة غير مملحة 500 جرام,49.5
3499,بربيكان بيرة توت 330 مل - 6 حبات,28.0
3500,باربيكان شراب شعير 330 مل,4.75
3501,غندور سودان 33.5 جرام × 12 حبة,12.5
3502,قودي صلصة رانش 237 جرام,8.75
3503,كوبوليفا زيتون اسود شرائح 360 جرام,13.25
3504,كي دي دي عصير كرز 180 مل - 24 حبة,25.5
3505,امريكانا برجر دجاج 24 قطع 1344 جرام,34.95
3506,راني عصير تفاح 1.5 لتر,4.1
3507,كوبوليفا زيت زيتون 500 مل,19.95
3508,كوسة - صحن 500 جرام,7.95
3509,فيريرو روشيه 375 جرام,44.5
3510,كارفور شراب توت,14.95
3511,أبو قوس حليب مبخر قليل الدسم 170 جرام,2.75
3512,هاينز كاتشاب طماطم  342 جرام,8.5
3513,السعودية حليب خالي الدسم طويل الأجل 1 لت...,5.3
3514,دو نقانق الدجاج 400 جرام,6.25
3515,العلالي معجون طمام 130 جرام7 حبات + 1 مج...,13.95
3516,حدائق كاليفورنيا حمص بالطحينة 220 جرام,2.5
3517,زين فستق بدون القشرة 200 جرام,22.95
3518,اسناد بهارات الشوربة 150 جرام,15.5
3519,قودي جيلي كرز 85 جم,2.0
3520,كارفور رنجة فيليه 200 جرام,19.95
3521,نستله كونتري كورن فلكس رقائق الذرة 375 ج...,11.95
3522,ستاربكس موكا فرابوتشينو 250 مل,12.95
3523,ديمه بسكويت نخالة 340 جرام 3 حبات,11.95
3524,المراعي لبن فيتال قليل الدسم 340 مل,2.0
3525,مهران بهارات بومباي برياني ماسالا 130 جر...,7.25
3526,ستورك كيك ويفر بالحليب والبندق 25 جرام,2.0
3527,كادبوري ديري ميلك شوكولاتة فواكه ومكسرات...,31.5
3528,برينجلز تورتيلا شيبس حارة 160 جرام,10.95
3529,كارفور أعشاب بنكهة زهر البرتقال 25 كيس ش...,12.5
3530,أريزونا شاي مثلج بنكهة الليمون 680 مل,7.5
3531,ندى عصير مانجو مع لب 1.5 لتر,9.0
3532,ماجي شوربة القرع 54 جم,5.0
3533,أبو كاس أرز مزة هندي بسمتي 10 كيلوغرام,79.95
3534,سفن اب مشروب غازي خالي من السكر 330 مل,2.5
3535,كارفور شوكولاتة بالحليب 100 جرام,6.95
3536,اليوم قلوب دجاج طازج 300  جرام,7.5
3537,المراعي جبنة حلومي 225 جرام,15.2
3538,أمريكانا صدر ديك رومي مدخن (للكيلو),81.95
3539,بيتي كروكر خلطة كوكيز مع الشوكولاتة 496 ...,12.75
3540,لواكر ويفر بكريمة الكاكاو والشوكولاتة 45...,72.0
3541,سيس سكر5  كيلو,32.75
3542,ماجي تتبيلة سائلة 200 مل,7.25
3543,حدائق كاليفورنيا فول مدمس 450غ,3.5
3544,كويفرز شيبس 20 جرام × 14,14.0
3545,راني عصير خوخ بالحبيبات 150 مل,1.0
3546,فونتي خبز بالحليب صغير 9 حبات - 315 جرام,4.75
3547,الكبير برجر دجاج حلال 1.4 كيلو 24 قطع,35.95
3548,بوبنز كورن فليكس 1 كيلوجرام,21.95
3549,دليسيو صلصة الرانش 267 مل,7.95
3550,الشفاء عسل 125  جرام,10.95
3551,جرين فارمز أرز مصري 5 كج,24.75
3552,باراشوت زيت جوز الهند 1 لتر,27.75
3553,يمامه كيك فراوله 21 جرام,6.5
3554,خبز صغير 5 حبات,3.0
3555,أولكر بسكويت شاي 110 جرام,1.95
3556,كوبوليفا زيتون اسود معلب 100 جرام,4.5
3557,كارفور جزر مهروس 750 جرام,12.95
3558,هرشيز قصطع شوكولاتة للخبز 275 جرام,18.75
3559,المراعي قشطة طازجة 100جرام,3.25
3560,مكاتي صلصة الفلفل الحلو مكاتي 280 مل,4.75
3561,بيست مكسرات مشكلة 300 غ,17.95
3562,ايمنتال جبنة فرنسية (للكيلو),56.95
3563,اديل زيتون اسود 260 جرام,7.75
3564,المراعي حليب طويل الأجل كامل الدسم 1 لتر...,42.5
3565,فريشلي فطر كامل 400 جرام,8.95
3566,دو دجاج مجمد 800 جرام × 10,109.95
3567,العلالي لحم تونة ابيض بزيت دوار الشمس 17...,8.75
3568,جران مورافيا جبنة جافة 150 جرام,16.25
3569,ايسترن مسحوق حليب جوز الهند 300 جرام,13.5
3570,جبنة فيتا سعودية (للكيلو),14.95
3571,ماجي شوربة الدجاج بالشعيرية 60 جم,3.5
3572,كارفور تارت الأجبان الثلاثة 400 جرام,17.5
3573,جالكسي ميني شوكولاتة بالبندق 150 جرام,12.25
3574,راوخ شراب خوخ فوار 250 مل,4.95
3575,سيشار حبوب إفطار ميلي ماجيك بوبس 250 جرا...,31.0
3576,رويال صدر ديك رومي مدخن (للكيلو),72.95
3577,مارس شوكولاته 51 جرام,2.95
3578,بيونا مكرونة الحنطة (فوسيلي) 500 جرام,26.95
3579,كارفور فطائر معجنات جبنة الماعز والسبانخ,24.95
3580,نستله نسكويك رقائق الحبوب الكاملة بالشوك...,18.5
3581,رابونزل زيت جوز الهند 200 جرام,35.75
3582,ندى عصير أناناس 1.5 لتر,8.0
3583,موسي بيرة تفاح 330 مل,4.95
3584,ميرندا حمضيات علبة 330 مل,2.5
3585,بنجابي المهيدب أرز بسمتي أبيض 5  كيلوجرا...,41.25
3586,ترولي حلاوة جيلي كولا 60 جرام,5.0
3587,فرشلي هالبينو شرائح 3.8 كيلو جرام,51.95
3588,خس روماني (للكيلو),4.9
3589,بريزيدن جبنة امنتال شرائح 200 جرام,8.75
3590,فطر كامل 400 جرام,17.95
3591,السعودية حليب كامل الدسم طويل الأجل 1لتر...,48.75
3592,اسناد توابل المحشيات 200 جؤام,15.5
3593,كلاسنو كابتشينو ذهبي 18 جم × 8 + 2...,14.5
3594,ماركال شعيرية 500 جرام,14.95
3595,نوفا مياه عبوة زجاجية 250 مل - 24 حبة,48.25
3596,ساديا دجاج مجمد 1 كج,13.25
3597,كابريس اصابع ويفر بكريمة البندق و الكاكا...,21.95
3598,الخير قهوة تركية فاخرة 500 جرام,12.95
3599,حدائق كاليفورنيا فطر كامل 425غ,7.95
3600,اليوم أفخاذ دجاج طازج 500  جرام,8.95
3601,مخلل مشكل مصري (للكيلو),9.95
3602,فانتا مشروب غازي بالبرتقال 2.25 لتر,8.0
3603,المهيدب ارز بنجابي 2 كيلوغرام,23.95
3604,بينار لبنة لايت 200 جرام,7.5
3605,قودي مكرونة سباغيتي رفيعة 450 جم,3.95
3606,كارفور سالمون مدخن مع شبت 100 جرام,39.95
3607,مجدي دارسين عود قرفة 200 جرام,10.0
3608,المراعي عصير جوافة مع لب 300 مل,2.0
3609,بوك حليب مبخر 200 مل,2.75
3610,عافية زيت زيتون بكر ممتاز 500 مل,18.45
3611,فيمتو علبة شراب جرامازي 330 مل,3.0
3612,فريشلي فشار علبة 16 اونص,10.95
3613,ريم زيت زيتون بكر ممتاز 750 مل,25.95
3614,أرويجانو عضوي - صحن 50 جرام,11.95
3615,كارفور بطاطس مقلية ستيك هاوس 1 كج,9.95
3616,بيرفيتو سباجيتي 450 جرام,4.7
3617,المراعي جبنة تشيدر قليلة الدسم 56 جرام,3.75
3618,لواكر ويفر بجوز الهند 38 جرام,3.0
3619,تروبيكانا فروتز تفاح 300 مل - 6 حبة,18.25
3620,الكبوس شاي أسود فرط 454 جرام,15.95
3621,"بالسين بسكويت حليب بالشوكولاتة 27,5   جر...",3.0
3622,نسكافيه دولتشي جوستو قهوة لاتيه مكياتو ب...,35.95
3623,كارفور مانجا 450 جرام,14.95
3624,فرشلي صلصلة بيتزا بطريقة كاريبية 24 اونص,12.95
3625,بروبايوس فاصوليا سوداء خاليه من الغلوتين...,0.5
3626,تمارا تمر صقعي علبة 1 كج,31.95
3627,الواحة عصير مانجا 250 مل × 27,13.75
3628,زين برغل بني خشن 800 جرام,6.95
3629,سينوره لانشون دجاج 800 جرام,13.75
3630,الربيع عصير كوكتيل 200 مل,16.5
3631,فوستر كلارك خلطة لقمة القاضي 500 مل,6.25
3632,فريشلي فاصوليا بيضاء 580 غ,5.0
3633,تيفاني بسكويت دايجستف 50 جرام 12 حبة,5.95
3634,كوكا كولا مشروب غازي 330 مل - 24 حبة,57.95
3635,ليبيز شرائح اناناس 836 جرام,10.0
3636,الوليمه بف باستري 500 جرام,7.95
3637,لحم عجل بالعظم طازج (للكيلو),28.9
3638,الكرامه سبرينق رول 160 جرام,4.5
3639,فيتا شاورما الدجاج 400 جرام,13.95
3640,الخير قهوة تركية 400 جرام,28.95
3641,كي دي دي حليب بالشوكولاته طويل الأجل 180...,1.35
3642,نوفا مياه 5 لتر 4 حبات,15.5
3643,سوبت آن لو محلي 10.4 جرام,12.5
3644,بوك جبنه كريم 500 جرام,15.75
3645,فريشكو قشطة 170 جرام,2.95
3646,مكاتي شعيرية الأرز 450 جم,9.5
3647,الوليمة أرز مزة بسمتي 5 كيلوغرام,40.95
3648,بيتي كروكر خليط كيك شوكولاتة بالشوكولاتة...,11.5
3649,خيار عضوي كرتون 3 كيلو,13.95
3650,العلالي كاتشب الطماطم 585 جرام,11.95
3651,الواحة عصير برتقال 250 مل × 27,13.75
3652,ندى عصير توت 300 مل,2.0
3653,باطوق نوفا علك بالنعناع الحار 20 حبة 260...,32.25
3654,لورينز رقائق البطاطا بالكريمة الحامضة 10...,6.5
3655,يمامه كيك برتقال 21 جرام,6.5
3656,كريستال شطة حارة 85 جرام,1.95
3657,ريتر سبورت شوكولاته بالبندق الكامل 100 ج...,9.75
3658,فريشلي ملح قليل الصوديوم 500 جرام,13.5
